"","V1","V2"
"result.382","ORTEGA","75"
"result.383","ORTEGA","75"
"result.384","ORTEGA","75"
"result.385","ORTEGA","75"
"result.386","ORTEGA","75"
"result.387","ORTEGA","75"
"result.388","ORTEGA","75"
"result.389","ORTEGA","75"
"result.390","ORTEGA","75"
"result.391","ORTEGA","75"
"result.392","ORTEGA","75"
"result.393","ORTEGA","75"
"result.394","ORTEGA","75"
"result.395","ORTEGA","75"
"result.396","ORTEGA","75"
"result.397","ABDALLA_HASSAN","75"
"result.398","ORTEGA","75"
"result.399","ORTEGA","75"
"result.400","ORTEGA","75"
"result.401","ORTEGA","75"
"result.402","ORTEGA","75"
"result.403","ORTEGA","75"
"result.404","ORTEGA","75"
"result.405","ORTEGA","75"
"result.406","ORTEGA","75"
"result.407","ORTEGA","75"
"result.408","ORTEGA","75"
"result.409","ORTEGA","75"
"result.410","ORTEGA","75"
"result.411","ORTEGA","75"
"result.412","ORTEGA","75"
"result.413","ORTEGA","75"
"result.414","ORTEGA","75"
"result.415","ORTEGA","75"
"result.416","ORTEGA","75"
"result.417","ORTEGA","75"
"result.418","ORTEGA","75"
"result.419","ORTEGA","75"
"result.420","ORTEGA","75"
"result.421","ORTEGA","75"
"result.422","ORTEGA","75"
"result.423","ORTEGA","75"
"result.424","ORTEGA","75"
"result.425","ABDALLA_HASSAN","75"
"result.426","ORTEGA","75"
"result.427","ORTEGA","75"
"result.428","ORTEGA","75"
"result.429","ORTEGA","75"
"result.430","ORTEGA","75"
"result.431","ORTEGA","75"
"result.432","ORTEGA","75"
"result.433","ORTEGA","75"
"result.434","ORTEGA","75"
"result.435","ORTEGA","75"
"result.436","ORTEGA","75"
"result.437","ORTEGA","75"
"result.438","ORTEGA","75"
"result.439","ORTEGA","75"
"result.440","ORTEGA","75"
"result.441","ORTEGA","75"
"result.442","ABDALLA_HASSAN","75"
"result.443","ORTEGA","75"
"result.444","ORTEGA","75"
"result.445","GB2","75"
"result.446","ORTEGA","75"
"result.447","ORTEGA","75"
"result.448","ORTEGA","75"
"result.449","ORTEGA","75"
"result.450","ORTEGA","75"
"result.451","ORTEGA","75"
"result.452","ORTEGA","75"
"result.453","ORTEGA","75"
"result.454","ORTEGA","75"
"result.455","ORTEGA","75"
"result.456","ORTEGA","75"
"result.457","ORTEGA","75"
"result.458","ORTEGA","75"
"result.459","ORTEGA","75"
"result.460","ORTEGA","75"
"result.461","ORTEGA","75"
"result.462","ORTEGA","75"
"result.463","ORTEGA","75"
"result.464","ORTEGA","75"
"result.465","ORTEGA","75"
"result.466","ORTEGA","75"
"result.467","ORTEGA","75"
"result.468","ORTEGA","75"
"result.469","ORTEGA","75"
"result.470","ORTEGA","75"
"result.471","ORTEGA","75"
"result.472","ORTEGA","75"
"result.473","ORTEGA","75"
"result.474","ORTEGA","75"
"result.475","ORTEGA","75"
"result.476","ORTEGA","75"
"result.477","ORTEGA","75"
"result.478","ORTEGA","75"
"result.479","ORTEGA","75"
"result.480","ORTEGA","75"
"result.481","ORTEGA","75"
"result.482","ORTEGA","75"
"result.483","ORTEGA","75"
"result.484","ORTEGA","75"
"result.485","ORTEGA","75"
"result.486","ORTEGA","75"
"result.487","ORTEGA","75"
"result.488","ORTEGA","75"
"result.489","ORTEGA","75"
"result.490","ORTEGA","75"
"result.491","ORTEGA","75"
"result.492","ORTEGA","75"
"result.493","ORTEGA","75"
"result.494","ORTEGA","75"
"result.495","ORTEGA","75"
"result.496","ORTEGA","75"
"result.497","ORTEGA","75"
"result.498","ORTEGA","75"
"result.499","ORTEGA","75"
"result.500","ORTEGA","75"
"result.501","ORTEGA","75"
"result.502","ORTEGA","75"
"result.503","ORTEGA","75"
"result.504","ORTEGA","75"
"result.505","ORTEGA","75"
"result.506","ORTEGA","75"
"result.507","ORTEGA","75"
"result.508","ORTEGA","75"
"result.509","ORTEGA","75"
"result.510","ORTEGA","75"
"result.511","ORTEGA","75"
"result.512","ORTEGA","75"
"result.513","ORTEGA","75"
"result.514","ORTEGA","75"
"result.515","ORTEGA","75"
"result.516","ORTEGA","75"
"result.517","ORTEGA","75"
"result.518","ORTEGA","75"
"result.519","ORTEGA","75"
"result.520","ORTEGA","75"
"result.521","ORTEGA","75"
"result.522","ORTEGA","75"
"result.523","ORTEGA","75"
"result.524","ORTEGA","75"
"result.525","ORTEGA","75"
"result.526","ORTEGA","75"
"result.527","ORTEGA","75"
"result.528","ORTEGA","75"
"result.529","ORTEGA","75"
"result.530","ORTEGA","75"
"result.531","ORTEGA","75"
"result.532","ORTEGA","75"
"result.533","ORTEGA","75"
"result.534","ORTEGA","75"
"result.535","ORTEGA","75"
"result.536","ORTEGA","75"
"result.537","ORTEGA","75"
"result.538","ORTEGA","75"
"result.539","ORTEGA","75"
"result.540","ORTEGA","75"
"result.541","ORTEGA","75"
"result.542","ORTEGA","75"
"result.543","ORTEGA","75"
"result.544","ORTEGA","75"
"result.545","ORTEGA","75"
"result.546","ORTEGA","75"
"result.547","ORTEGA","75"
"result.548","ORTEGA","75"
"result.549","ORTEGA","75"
"result.550","ORTEGA","75"
"result.551","ORTEGA","75"
"result.552","ORTEGA","75"
"result.553","ORTEGA","75"
"result.554","ORTEGA","75"
"result.555","ORTEGA","75"
"result.556","ORTEGA","75"
"result.557","ORTEGA","75"
"result.558","ORTEGA","75"
"result.559","ORTEGA","75"
"result.560","ORTEGA","75"
"result.561","ORTEGA","75"
"result.562","ORTEGA","75"
"result.563","ORTEGA","75"
"result.564","ORTEGA","75"
"result.565","ORTEGA","75"
"result.566","ORTEGA","75"
"result.567","ORTEGA","75"
"result.568","ORTEGA","75"
"result.569","ORTEGA","75"
"result.570","ORTEGA","75"
"result.571","ORTEGA","75"
"result.572","ORTEGA","75"
"result.573","ORTEGA","75"
"result.574","ORTEGA","75"
"result.575","ORTEGA","75"
"result.576","ORTEGA","75"
"result.577","ORTEGA","75"
"result.578","ORTEGA","75"
"result.579","ORTEGA","75"
"result.580","ORTEGA","75"
"result.581","ORTEGA","75"
"result.582","ORTEGA","75"
"result.583","ORTEGA","75"
"result.584","ORTEGA","75"
"result.585","ORTEGA","75"
"result.586","ORTEGA","75"
"result.587","ORTEGA","75"
"result.588","ORTEGA","75"
"result.589","ORTEGA","75"
"result.590","ORTEGA","75"
"result.591","ORTEGA","75"
"result.592","ORTEGA","75"
"result.593","ORTEGA","75"
"result.594","ORTEGA","75"
"result.595","ORTEGA","75"
"result.596","ORTEGA","75"
"result.597","ORTEGA","75"
"result.598","ORTEGA","75"
"result.599","ORTEGA","75"
"result.600","ORTEGA","75"
"result.601","ORTEGA","75"
"result.602","ORTEGA","75"
"result.603","ORTEGA","75"
"result.604","ORTEGA","75"
"result.605","ORTEGA","75"
"result.606","ORTEGA","75"
"result.607","ABDALLA_HASSAN","75"
"result.608","ORTEGA","75"
"result.609","ORTEGA","75"
"result.610","ORTEGA","75"
"result.611","ORTEGA","75"
"result.612","ORTEGA","75"
"result.613","ORTEGA","75"
"result.614","ORTEGA","75"
"result.615","ORTEGA","75"
"result.616","ORTEGA","75"
"result.617","ORTEGA","75"
"result.618","ORTEGA","75"
"result.619","ORTEGA","75"
"result.620","ORTEGA","75"
"result.621","ORTEGA","75"
"result.622","ORTEGA","75"
"result.623","ORTEGA","75"
"result.624","ORTEGA","75"
"result.625","ORTEGA","75"
"result.626","ORTEGA","75"
"result.627","ORTEGA","75"
"result.628","ORTEGA","75"
"result.629","ORTEGA","75"
"result.630","ORTEGA","75"
"result.631","ORTEGA","75"
"result.632","ORTEGA","75"
"result.633","ORTEGA","75"
"result.634","ORTEGA","75"
"result.635","ORTEGA","75"
"result.636","ORTEGA","75"
"result.637","ORTEGA","75"
"result.638","ORTEGA","75"
"result.639","ORTEGA","75"
"result.640","ORTEGA","75"
"result.641","ORTEGA","75"
"result.642","ORTEGA","75"
"result.643","ORTEGA","75"
"result.644","ORTEGA","75"
"result.645","ORTEGA","75"
"result.646","ORTEGA","75"
"result.647","ORTEGA","75"
"result.648","ORTEGA","75"
"result.649","ORTEGA","75"
"result.650","ORTEGA","75"
"result.651","ORTEGA","75"
"result.652","ORTEGA","75"
"result.653","ORTEGA","75"
"result.654","ORTEGA","75"
"result.655","ORTEGA","75"
"result.656","ORTEGA","75"
"result.657","ORTEGA","75"
"result.658","ORTEGA","75"
"result.659","ORTEGA","75"
"result.660","ORTEGA","75"
"result.661","ORTEGA","75"
"result.662","ORTEGA","75"
"result.663","ORTEGA","75"
"result.664","ORTEGA","75"
"result.665","ORTEGA","75"
"result.666","ORTEGA","75"
"result.667","ORTEGA","75"
"result.668","ORTEGA","75"
"result.669","ORTEGA","75"
"result.670","ORTEGA","75"
"result.671","ORTEGA","75"
"result.672","ORTEGA","75"
"result.673","ORTEGA","75"
"result.674","ORTEGA","75"
"result.675","ORTEGA","75"
"result.676","ORTEGA","75"
"result.677","ORTEGA","75"
"result.678","ORTEGA","75"
"result.679","ORTEGA","75"
"result.680","ORTEGA","75"
"result.681","ORTEGA","75"
"result.682","ORTEGA","75"
"result.683","ORTEGA","75"
"result.684","ORTEGA","75"
"result.685","ORTEGA","75"
"result.686","ORTEGA","75"
"result.687","ORTEGA","75"
"result.688","ORTEGA","75"
"result.689","ORTEGA","75"
"result.690","ORTEGA","75"
"result.691","ORTEGA","75"
"result.692","ORTEGA","75"
"result.693","ORTEGA","75"
"result.694","ORTEGA","75"
"result.695","ORTEGA","75"
"result.696","ORTEGA","75"
"result.697","ORTEGA","75"
"result.698","ORTEGA","75"
"result.699","ORTEGA","75"
"result.700","ORTEGA","75"
"result.701","ORTEGA","75"
"result.702","ORTEGA","75"
"result.703","ORTEGA","75"
"result.704","ORTEGA","75"
"result.705","ORTEGA","75"
"result.706","ORTEGA","75"
"result.707","ORTEGA","75"
"result.708","ORTEGA","75"
"result.709","ORTEGA","75"
"result.710","ORTEGA","75"
"result.711","ORTEGA","75"
"result.712","ORTEGA","75"
"result.713","ORTEGA","75"
"result.714","ORTEGA","75"
"result.715","ORTEGA","75"
"result.716","ORTEGA","75"
"result.717","ORTEGA","75"
"result.718","ORTEGA","75"
"result.719","ORTEGA","75"
"result.720","ORTEGA","75"
"result.721","ORTEGA","75"
"result.722","ABDALLA_HASSAN","75"
"result.723","ORTEGA","75"
"result.724","ORTEGA","75"
"result.725","ORTEGA","75"
"result.726","ORTEGA","75"
"result.727","ORTEGA","75"
"result.728","ORTEGA","75"
"result.729","ORTEGA","75"
"result.730","ORTEGA","75"
"result.731","ORTEGA","75"
"result.732","ORTEGA","75"
"result.733","ORTEGA","75"
"result.734","ORTEGA","75"
"result.735","ORTEGA","75"
"result.736","ORTEGA","75"
"result.737","ORTEGA","75"
"result.738","ORTEGA","75"
"result.739","ORTEGA","75"
"result.740","ORTEGA","75"
"result.741","ORTEGA","75"
"result.742","ORTEGA","75"
"result.743","ORTEGA","75"
"result.744","ORTEGA","75"
"result.745","ORTEGA","75"
"result.746","ORTEGA","75"
"result.747","ORTEGA","75"
"result.748","ORTEGA","75"
"result.749","ORTEGA","75"
"result.750","ORTEGA","75"
"result.751","ORTEGA","75"
"result.752","ORTEGA","75"
"result.753","ORTEGA","75"
"result.754","ORTEGA","75"
"result.755","ORTEGA","75"
"result.756","ORTEGA","75"
"result.757","ORTEGA","75"
"result.758","ORTEGA","75"
"result.759","ORTEGA","75"
"result.760","ORTEGA","75"
"result.761","ORTEGA","75"
"result.762","ORTEGA","75"
"result.763","ORTEGA","75"
"result.764","ORTEGA","75"
"result.765","ORTEGA","75"
"result.766","ORTEGA","75"
"result.767","ORTEGA","75"
"result.768","ORTEGA","75"
"result.769","ORTEGA","75"
"result.770","ORTEGA","75"
"result.771","ORTEGA","75"
"result.772","ORTEGA","75"
"result.773","ORTEGA","75"
"result.774","ORTEGA","75"
"result.775","ORTEGA","75"
"result.776","ORTEGA","75"
"result.777","ORTEGA","75"
"result.778","ORTEGA","75"
"result.779","ORTEGA","75"
"result.780","ORTEGA","75"
"result.781","ORTEGA","75"
"result.782","ORTEGA","75"
"result.783","ORTEGA","75"
"result.784","ORTEGA","75"
"result.785","ORTEGA","75"
"result.786","ORTEGA","75"
"result.787","ORTEGA","75"
"result.788","ORTEGA","75"
"result.789","ORTEGA","75"
"result.790","ORTEGA","75"
"result.791","ORTEGA","75"
"result.792","ORTEGA","75"
"result.793","ORTEGA","75"
"result.794","ORTEGA","75"
"result.795","ORTEGA","75"
"result.796","ORTEGA","75"
"result.797","GB2","75"
"result.798","ORTEGA","75"
"result.799","ORTEGA","75"
"result.800","ORTEGA","75"
"result.801","ORTEGA","75"
"result.802","ORTEGA","75"
"result.803","ORTEGA","75"
"result.804","ORTEGA","75"
"result.805","ORTEGA","75"
"result.806","ORTEGA","75"
"result.807","ORTEGA","75"
"result.808","ORTEGA","75"
"result.809","ORTEGA","75"
"result.810","ORTEGA","75"
"result.811","ORTEGA","75"
"result.812","ORTEGA","75"
"result.813","ORTEGA","75"
"result.814","ORTEGA","75"
"result.815","ORTEGA","75"
"result.816","ABDALLA_HASSAN","75"
"result.817","ORTEGA","75"
"result.818","ORTEGA","75"
"result.819","ORTEGA","75"
"result.820","ORTEGA","75"
"result.821","ORTEGA","75"
"result.822","ORTEGA","75"
"result.823","ORTEGA","75"
"result.824","ORTEGA","75"
"result.825","ORTEGA","75"
"result.826","ORTEGA","75"
"result.827","ORTEGA","75"
"result.828","ORTEGA","75"
"result.829","ORTEGA","75"
"result.830","ORTEGA","75"
"result.831","ORTEGA","75"
"result.832","ORTEGA","75"
"result.833","ORTEGA","75"
"result.834","ORTEGA","75"
"result.835","ORTEGA","75"
"result.836","ORTEGA","75"
"result.837","ORTEGA","75"
"result.838","ORTEGA","75"
"result.839","ORTEGA","75"
"result.840","ORTEGA","75"
"result.841","ORTEGA","75"
"result.842","ORTEGA","75"
"result.843","ORTEGA","75"
"result.844","ORTEGA","75"
"result.845","ORTEGA","75"
"result.846","ORTEGA","75"
"result.847","ORTEGA","75"
"result.848","ORTEGA","75"
"result.849","ORTEGA","75"
"result.850","ORTEGA","75"
"result.851","ORTEGA","75"
"result.852","ORTEGA","75"
"result.853","ORTEGA","75"
"result.854","ORTEGA","75"
"result.855","ORTEGA","75"
"result.856","ORTEGA","75"
"result.857","ORTEGA","75"
"result.858","ORTEGA","75"
"result.859","ORTEGA","75"
"result.860","ORTEGA","75"
"result.861","ORTEGA","75"
"result.862","ORTEGA","75"
"result.863","ORTEGA","75"
"result.864","ORTEGA","75"
"result.865","ORTEGA","75"
"result.866","ORTEGA","75"
"result.867","ORTEGA","75"
"result.868","ORTEGA","75"
"result.869","ORTEGA","75"
"result.870","ORTEGA","75"
"result.871","ORTEGA","75"
"result.872","ORTEGA","75"
"result.873","ORTEGA","75"
"result.874","ORTEGA","75"
"result.875","ORTEGA","75"
"result.876","ORTEGA","75"
"result.877","ORTEGA","75"
"result.878","ORTEGA","75"
"result.879","ORTEGA","75"
"result.880","ORTEGA","75"
"result.881","ORTEGA","75"
"result.882","ORTEGA","75"
"result.883","ORTEGA","75"
"result.884","ORTEGA","75"
"result.885","ORTEGA","75"
"result.886","ORTEGA","75"
"result.887","ORTEGA","75"
"result.888","ORTEGA","75"
"result.889","ORTEGA","75"
"result.890","ORTEGA","75"
"result.891","ORTEGA","75"
"result.892","ORTEGA","75"
"result.893","ORTEGA","75"
"result.894","ORTEGA","75"
"result.895","ORTEGA","75"
"result.896","ORTEGA","75"
"result.897","ORTEGA","75"
"result.898","ORTEGA","75"
"result.899","ORTEGA","75"
"result.900","ORTEGA","75"
"result.901","ORTEGA","75"
"result.902","ORTEGA","75"
"result.903","ORTEGA","75"
"result.904","ORTEGA","75"
"result.905","ORTEGA","75"
"result.906","ORTEGA","75"
"result.907","ORTEGA","75"
"result.908","ORTEGA","75"
"result.909","ORTEGA","75"
"result.910","ORTEGA","75"
"result.911","ORTEGA","75"
"result.912","ORTEGA","75"
"result.913","ORTEGA","75"
"result.914","ORTEGA","75"
"result.915","ORTEGA","75"
"result.916","ORTEGA","75"
"result.917","ORTEGA","75"
"result.918","ORTEGA","75"
"result.919","ORTEGA","75"
"result.920","ORTEGA","75"
"result.921","ORTEGA","75"
"result.922","ORTEGA","75"
"result.923","ORTEGA","75"
"result.924","ORTEGA","75"
"result.925","ORTEGA","75"
"result.926","ORTEGA","75"
"result.927","ORTEGA","75"
"result.928","ORTEGA","75"
"result.929","ORTEGA","75"
"result.930","ORTEGA","75"
"result.931","ORTEGA","75"
"result.932","ORTEGA","75"
"result.933","ORTEGA","75"
"result.934","ORTEGA","75"
"result.935","ORTEGA","75"
"result.936","ORTEGA","75"
"result.937","ORTEGA","75"
"result.938","ORTEGA","75"
"result.939","ORTEGA","75"
"result.940","ORTEGA","75"
"result.941","GB2","75"
"result.942","ORTEGA","75"
"result.943","ORTEGA","75"
"result.944","ORTEGA","75"
"result.945","ORTEGA","75"
"result.946","ORTEGA","75"
"result.947","ORTEGA","75"
"result.948","ORTEGA","75"
"result.949","ORTEGA","75"
"result.950","ORTEGA","75"
"result.951","ORTEGA","75"
"result.952","ORTEGA","75"
"result.953","ORTEGA","75"
"result.954","ORTEGA","75"
"result.955","ORTEGA","75"
"result.956","ORTEGA","75"
"result.957","ORTEGA","75"
"result.958","ORTEGA","75"
"result.959","ORTEGA","75"
"result.960","ORTEGA","75"
"result.961","ORTEGA","75"
"result.962","ORTEGA","75"
"result.963","ORTEGA","75"
"result.964","ORTEGA","75"
"result.965","ORTEGA","75"
"result.966","ORTEGA","75"
"result.967","ORTEGA","75"
"result.968","ORTEGA","75"
"result.969","ORTEGA","75"
"result.970","ORTEGA","75"
"result.971","ORTEGA","75"
"result.972","ORTEGA","75"
"result.973","ORTEGA","75"
"result.974","ORTEGA","75"
"result.975","ORTEGA","75"
"result.976","ORTEGA","75"
"result.977","ORTEGA","75"
"result.978","ORTEGA","75"
"result.979","ORTEGA","75"
"result.980","ORTEGA","75"
"result.981","ORTEGA","75"
"result.982","ORTEGA","75"
"result.983","ORTEGA","75"
"result.984","ORTEGA","75"
"result.985","ORTEGA","75"
"result.986","ORTEGA","75"
"result.987","ORTEGA","75"
"result.988","ORTEGA","75"
"result.989","ORTEGA","75"
"result.990","ORTEGA","75"
"result.991","ORTEGA","75"
"result.992","ORTEGA","75"
"result.993","ORTEGA","75"
"result.994","ORTEGA","75"
"result.995","ORTEGA","75"
"result.996","ORTEGA","75"
"result.997","ORTEGA","75"
"result.998","ORTEGA","75"
"result.999","GB2","75"
"result.1000","ORTEGA","75"
"result.1","ORTEGA","100"
"result.2","ORTEGA","100"
"result.3","ORTEGA","100"
"result.4","ORTEGA","100"
"result.5","ORTEGA","100"
"result.6","ORTEGA","100"
"result.7","ORTEGA","100"
"result.8","ORTEGA","100"
"result.9","ORTEGA","100"
"result.10","ORTEGA","100"
"result.11","ORTEGA","100"
"result.12","ORTEGA","100"
"result.13","ORTEGA","100"
"result.14","ORTEGA","100"
"result.15","ORTEGA","100"
"result.16","ORTEGA","100"
"result.17","ORTEGA","100"
"result.18","ORTEGA","100"
"result.19","ORTEGA","100"
"result.20","ORTEGA","100"
"result.21","ORTEGA","100"
"result.22","ORTEGA","100"
"result.23","ORTEGA","100"
"result.24","ORTEGA","100"
"result.25","ORTEGA","100"
"result.26","ORTEGA","100"
"result.27","ORTEGA","100"
"result.28","ORTEGA","100"
"result.29","ORTEGA","100"
"result.30","ORTEGA","100"
"result.31","ORTEGA","100"
"result.32","ORTEGA","100"
"result.33","ORTEGA","100"
"result.34","ORTEGA","100"
"result.35","ORTEGA","100"
"result.36","ORTEGA","100"
"result.37","ORTEGA","100"
"result.38","ORTEGA","100"
"result.39","ORTEGA","100"
"result.40","ORTEGA","100"
"result.41","ORTEGA","100"
"result.42","ORTEGA","100"
"result.43","ORTEGA","100"
"result.44","ORTEGA","100"
"result.45","ORTEGA","100"
"result.46","ORTEGA","100"
"result.47","ORTEGA","100"
"result.48","ORTEGA","100"
"result.49","ORTEGA","100"
"result.50","ABDALLA_HASSAN","100"
"result.51","ORTEGA","100"
"result.52","ORTEGA","100"
"result.53","ORTEGA","100"
"result.54","ORTEGA","100"
"result.55","ORTEGA","100"
"result.56","ORTEGA","100"
"result.57","ORTEGA","100"
"result.58","ORTEGA","100"
"result.59","ORTEGA","100"
"result.60","ORTEGA","100"
"result.61","ORTEGA","100"
"result.62","ORTEGA","100"
"result.63","ORTEGA","100"
"result.64","ORTEGA","100"
"result.65","ORTEGA","100"
"result.66","ORTEGA","100"
"result.67","ORTEGA","100"
"result.68","ORTEGA","100"
"result.69","ORTEGA","100"
"result.70","ORTEGA","100"
"result.71","ORTEGA","100"
"result.72","ORTEGA","100"
"result.73","ORTEGA","100"
"result.74","ORTEGA","100"
"result.75","ORTEGA","100"
"result.76","ORTEGA","100"
"result.77","ORTEGA","100"
"result.78","ORTEGA","100"
"result.79","ORTEGA","100"
"result.80","ORTEGA","100"
"result.81","ORTEGA","100"
"result.82","ORTEGA","100"
"result.83","ORTEGA","100"
"result.84","ORTEGA","100"
"result.85","ORTEGA","100"
"result.86","ORTEGA","100"
"result.87","ABDALLA_HASSAN","100"
"result.88","ORTEGA","100"
"result.89","ORTEGA","100"
"result.90","ORTEGA","100"
"result.91","ORTEGA","100"
"result.92","ORTEGA","100"
"result.93","ORTEGA","100"
"result.94","ORTEGA","100"
"result.95","ORTEGA","100"
"result.96","ORTEGA","100"
"result.97","ORTEGA","100"
"result.98","ORTEGA","100"
"result.99","ORTEGA","100"
"result.100","ORTEGA","100"
"result.101","ORTEGA","100"
"result.102","ORTEGA","100"
"result.103","ORTEGA","100"
"result.104","ORTEGA","100"
"result.105","ORTEGA","100"
"result.106","ORTEGA","100"
"result.107","ORTEGA","100"
"result.108","ORTEGA","100"
"result.109","ORTEGA","100"
"result.110","ORTEGA","100"
"result.111","ORTEGA","100"
"result.112","ORTEGA","100"
"result.113","ORTEGA","100"
"result.114","ORTEGA","100"
"result.115","ORTEGA","100"
"result.116","ORTEGA","100"
"result.117","ORTEGA","100"
"result.118","ORTEGA","100"
